Pos	Score	Topology
79.5	0.586955128	Bongo+Sitatunga
79.6	0.734502853	Bongo+Sitatunga
79.7	0.516120098	Bongo+Sitatunga
79.8	0.480714803	Bongo+Sitatunga
79.9	0.413071553	Bongo+Sitatunga
80	0.731215759	Bongo+Sitatunga
80.1	0.409395874	Bongo+Sitatunga
80.2	0.399146008	Bongo+Sitatunga
80.3	0.638776339	Bongo+Sitatunga
80.4	0.503299212	Bongo+Sitatunga
80.5	0.332375243	Bongo+Sitatunga
80.6	0.287751423	Bongo+Sitatunga
80.7	0.32952317	Bongo+Sitatunga
80.8	0.339362455	Bongo+Sitatunga
80.9	0.541089788	Bongo+Sitatunga
81	0.6948891	Bongo+Sitatunga
81.1	0.310919932	Bongo+Sitatunga
81.2	0.199831572	Bongo+Sitatunga
81.3	0.179951134	Bongo+Sitatunga
81.4	0.429482581	Bongo+Sitatunga
81.5	0.371194716	Bongo+Sitatunga
81.6	0.39343453	Bongo+Sitatunga
81.7	0.483249164	Bongo+Sitatunga
81.8	0.284730718	Bongo+Sitatunga
81.9	0.455662019	Bongo+Sitatunga
82	0.209201622	Bongo+Sitatunga
82.1	0.380012436	Bongo+Sitatunga
82.2	0.504978196	Bongo+Sitatunga
82.3	0.508387486	Bongo+Sitatunga
82.4	0.255916718	Bongo+Sitatunga
82.5	0.397403482	Bongo+Sitatunga
82.6	0.526780545	Bongo+Sitatunga
82.7	0.383497488	Bongo+Sitatunga
82.8	0.580627779	Bongo+Sitatunga
82.9	0.243126136	Bongo+Sitatunga
83	0.649094635	Bongo+Sitatunga
83.1	0.541754539	Bongo+Sitatunga
83.2	0.142221656	Bongo+Sitatunga
83.3	0.409669595	Bongo+Sitatunga
83.4	0.374046789	Bongo+Sitatunga
83.5	0.266933979	Bongo+Sitatunga
83.6	0.589364848	Bongo+Sitatunga
83.7	0.430399057	Bongo+Sitatunga
83.8	0.4519619	Bongo+Sitatunga
83.9	0.210309458	Bongo+Sitatunga
84	0.363481656	Bongo+Sitatunga
84.1	0.667978925	Bongo+Sitatunga
84.2	0.180888383	Bongo+Sitatunga
84.3	0.41274651	Bongo+Sitatunga
84.4	0.167329673	Bongo+Sitatunga
84.5	0.265699792	Bongo+Sitatunga
84.6	0.429592558	Bongo+Sitatunga
84.7	0.311611566	Bongo+Sitatunga
84.8	0.282428531	Bongo+Sitatunga
84.9	0.539618539	Bongo+Sitatunga
85	0.467378246	Bongo+Sitatunga
85.1	0.444566551	Bongo+Sitatunga
85.2	0.374647997	Bongo+Sitatunga
85.3	0.332033092	Bongo+Sitatunga
85.4	0.256933395	Bongo+Sitatunga
85.5	0.150463095	Bongo+Sitatunga
85.6	0.371392675	Bongo+Sitatunga
85.7	0.608938329	Bongo+Sitatunga
85.8	0.229117986	Bongo+Sitatunga
85.9	0.21214803	Bongo+Sitatunga
86	0.359424722	Bongo+Sitatunga
86.1	0.134714863	Bongo+Sitatunga
86.2	0.218845636	Bongo+Sitatunga
86.3	0.324957899	Bongo+Sitatunga
86.4	0.593331356	Bongo+Sitatunga
86.5	0.564133657	Bongo+Sitatunga
86.6	0.546473778	Bongo+Sitatunga
86.7	0.426347011	Bongo+Sitatunga
86.8	0.270377485	Bongo+Sitatunga
86.9	0.397872718	Bongo+Sitatunga
87	0.437481582	Bongo+Sitatunga
87.1	0.334330392	Bongo+Sitatunga
87.2	0.249760444	Bongo+Sitatunga
87.3	0.360988841	Bongo+Sitatunga
87.4	0.389365378	Bongo+Sitatunga
87.5	0.400785889	Bongo+Sitatunga
87.6	0.348026207	Bongo+Sitatunga
87.7	0.292910571	Bongo+Sitatunga
87.8	0.245911245	Bongo+Sitatunga
87.9	0.354661492	Bongo+Sitatunga
88	0.360971734	Bongo+Sitatunga
88.1	0.268334354	Bongo+Sitatunga
88.2	0.231969814	Bongo+Sitatunga
88.3	0.420198069	Bongo+Sitatunga
88.4	0.359329409	Bongo+Sitatunga
88.5	0.054087717	Bongo+Sitatunga
88.6	0.18936273	Bongo+Sitatunga
88.7	0.361340768	Bongo+Sitatunga
88.8	0.327367619	Bongo+Sitatunga
88.9	0.355929895	Bongo+Sitatunga
89	0.228774124	Bongo+Sitatunga
89.1	0.314871776	Bongo+Sitatunga
89.2	0.345716688	Bongo+Sitatunga
89.3	0.288948951	Bongo+Sitatunga
89.4	0.459980453	Bongo+Sitatunga
89.5	0.496060275	Bongo+Sitatunga
89.6	0.603082659	Bongo+Sitatunga
89.7	0.297038378	Bongo+Sitatunga
89.8	0.124720144	Bongo+Sitatunga
89.9	0.508561005	Bongo+Sitatunga
90	0.599519401	Bongo+Sitatunga
90.1	0.398469038	Bongo+Sitatunga
90.2	0.274463745	Bongo+Sitatunga
90.3	0.22956987	Bongo+Sitatunga
90.4	0.812295767	Bongo+Sitatunga
90.5	0.422475817	Bongo+Sitatunga
90.6	0.636422829	Bongo+Sitatunga
90.7	0.545843243	Bongo+Sitatunga
90.8	0.459347474	Bongo+Sitatunga
90.9	0.328638466	Bongo+Sitatunga
91	0.469863729	Bongo+Sitatunga
91.1	0.724602469	Bongo+Sitatunga
91.2	0.568359222	Bongo+Sitatunga
91.3	0.496248458	Bongo+Sitatunga
91.4	0.163554037	Bongo+Sitatunga
91.5	0.166298576	Bongo+Sitatunga
91.6	0.552385659	Bongo+Sitatunga
91.7	0.560250243	Bongo+Sitatunga
91.8	0.356401574	Bongo+Sitatunga
91.9	0.458367456	Bongo+Sitatunga
92	0.529446879	Bongo+Sitatunga
92.1	0.635782517	Bongo+Sitatunga
92.2	0.571907816	Bongo+Sitatunga
92.3	0.974348249	Bongo+Sitatunga
92.4	0.387859913	Bongo+Sitatunga
92.5	0.225823561	Bongo+Sitatunga
92.6	0.152898477	Bongo+Sitatunga
92.7	0.064121783	Bongo+Sitatunga
92.8	0.352774774	Bongo+Sitatunga
92.9	0.426576741	Bongo+Sitatunga
93	0.675608892	Bongo+Sitatunga
93.1	0.455940628	Bongo+Sitatunga
93.2	0.591733022	Bongo+Sitatunga
93.3	0.281912861	Bongo+Sitatunga
93.4	0.644145665	Bongo+Sitatunga
93.5	0.692748213	Bongo+Sitatunga
93.6	0.632439214	Bongo+Sitatunga
93.7	0.510760547	Bongo+Sitatunga
93.8	0.518911073	Bongo+Sitatunga
93.9	0.519348537	Bongo+Sitatunga
94	0.25652037	Bongo+Sitatunga
94.1	0.5911978	Bongo+Sitatunga
94.2	0.502690672	Bongo+Sitatunga
94.3	0.514186945	Bongo+Sitatunga
94.4	0.662946862	Bongo+Sitatunga
94.5	0.474773595	Bongo+Sitatunga
94.6	0.394451208	Bongo+Sitatunga
94.7	0.46457994	Bongo+Sitatunga
94.8	0.468773734	Bongo+Sitatunga
94.9	0.465757917	Bongo+Sitatunga
95	0.274950088	Bongo+Sitatunga
95.1	0.539159079	Bongo+Sitatunga
95.2	0.368457508	Bongo+Sitatunga
95.3	0.363398562	Bongo+Sitatunga
95.4	0.390677771	Bongo+Sitatunga
95.5	0.271633667	Bongo+Sitatunga
95.6	0.288760768	Bongo+Sitatunga
95.7	0.262160973	Bongo+Sitatunga
95.8	0.514062304	Bongo+Sitatunga
95.9	0.379230377	Bongo+Sitatunga
96	0.949163493	Bongo+Sitatunga
96.1	0.55690694	Bongo+Sitatunga
96.2	0.359854855	Bongo+Sitatunga
96.3	0.396680077	Bongo+Sitatunga
96.4	0.619151536	Bongo+Sitatunga
96.5	0.656453325	Bongo+Sitatunga
96.6	0.40726965	Bongo+Sitatunga
96.7	0.437760191	Bongo+Sitatunga
96.8	0.20142624	Bongo+Sitatunga
96.9	0.323193377	Bongo+Sitatunga
97	0.2808693	Bongo+Sitatunga
97.1	0.163030057	Bongo+Sitatunga
97.2	0.417587946	Bongo+Sitatunga
97.3	0.280104348	Bongo+Sitatunga
97.4	0.324097633	Bongo+Sitatunga
97.5	0.378656052	Bongo+Sitatunga
97.6	0.537873569	Bongo+Sitatunga
97.7	0.356379579	Bongo+Sitatunga
97.8	0.210689001	Bongo+Sitatunga
97.9	0.29125847	Bongo+Sitatunga
98	0.202076572	Bongo+Sitatunga
98.1	0.316567868	Bongo+Sitatunga
98.2	0.369156474	Bongo+Sitatunga
98.3	0.277438015	Bongo+Sitatunga
98.4	0.676515592	Bongo+Sitatunga
98.5	0.243533296	Bongo+Sitatunga
98.6	0.769382702	Bongo+Sitatunga
98.7	0.265147462	Bongo+Sitatunga
98.8	0.324786823	Bongo+Sitatunga
98.9	0.353512842	Bongo+Sitatunga
99	0.446898066	Bongo+Sitatunga
99.1	0.239152786	Bongo+Sitatunga
99.2	0.284564531	Bongo+Sitatunga
99.3	0.843541484	Bongo+Sitatunga
99.4	0.332145513	Bongo+Sitatunga
99.5	0.497946993	Bongo+Sitatunga
99.6	0.195328865	Bongo+Sitatunga
99.7	0.366404603	Bongo+Sitatunga
99.8	0.671681488	Bongo+Sitatunga
99.9	0.555352596	Bongo+Sitatunga
100	0.428050434	Bongo+Sitatunga
100.1	0.644282526	Bongo+Sitatunga
100.2	0.437000127	Bongo+Sitatunga
100.3	0.446763649	Bongo+Sitatunga
100.4	0.286409702	Bongo+Sitatunga
100.5	0.31116677	Bongo+Sitatunga
100.6	0.453592006	Bongo+Sitatunga
100.7	0.154738761	Bongo+Sitatunga
100.8	0.466425111	Bongo+Sitatunga
100.9	0.305533498	Bongo+Sitatunga
101	0.452299164	Bongo+Sitatunga
101.1	0.12947702	Bongo+Sitatunga
101.2	0.730504574	Bongo+Sitatunga
101.3	0.502746882	Bongo+Sitatunga
101.4	0.690015893	Bongo+Sitatunga
101.5	0.680259702	Bongo+Sitatunga
101.6	0.427480997	Bongo+Sitatunga
101.7	0.345205905	Bongo+Sitatunga
101.8	0.587084656	Bongo+Sitatunga
101.9	0.363308136	Bongo+Sitatunga
102	0.356025208	Bongo+Sitatunga
102.1	0.615507628	Bongo+Sitatunga
102.2	0.355458215	Bongo+Sitatunga
102.3	0.738598889	Bongo+Sitatunga
102.4	0.510064026	Bongo+Sitatunga
102.5	0.733928528	Bongo+Sitatunga
102.6	0.128053183	Bongo+Sitatunga
102.7	0.267388551	Bongo+Sitatunga
102.8	0.429619441	Bongo+Sitatunga
102.9	0.457008627	Bongo+Sitatunga
103	0.45887335	Bongo+Sitatunga
103.1	0.719255138	Bongo+Sitatunga
103.2	0.445395045	Bongo+Sitatunga
103.3	0.681542768	Bongo+Sitatunga
103.4	0.428309492	Bongo+Sitatunga
103.5	0.382881616	Bongo+Sitatunga
103.6	0.497790581	Bongo+Sitatunga
103.7	0.443586533	Bongo+Sitatunga
103.8	0.486555809	Bongo+Sitatunga
103.9	0.430286636	Bongo+Sitatunga
104	1.286785866	Bongo+Sitatunga
104.1	0.699121997	Bongo+Sitatunga
104.2	0.488948422	Bongo+Sitatunga
104.3	0.882805753	Bongo+Sitatunga
104.4	0.739950385	Bongo+Sitatunga
104.5	0.595303612	Bongo+Sitatunga
104.6	0.566103469	Bongo+Sitatunga
104.7	0.583079046	Bongo+Sitatunga
104.8	0.642488677	Bongo+Sitatunga
104.9	0.410114391	Bongo+Sitatunga
105	0.713656082	Bongo+Sitatunga
105.1	0.220434683	Bongo+Sitatunga
105.2	0.679546072	Bongo+Sitatunga
105.3	0.707934829	Bongo+Sitatunga
105.4	0.368389078	Bongo+Sitatunga
105.5	0.307261361	Bongo+Sitatunga
105.6	0.427578755	Bongo+Sitatunga
105.7	0.351029804	Bongo+Sitatunga
105.8	0.40986511	Bongo+Sitatunga
105.9	0.311770422	Bongo+Sitatunga
106	0.39565118	Bongo+Sitatunga
106.1	0.161174376	Bongo+Sitatunga
106.2	0.405324277	Bongo+Sitatunga
106.3	0.25986123	Bongo+Sitatunga
106.4	0.317024884	Bongo+Sitatunga
106.5	0.349453465	Bongo+Sitatunga
106.6	0.126155712	Bongo+Sitatunga
106.7	0.362939102	Bongo+Sitatunga
106.8	0.217712627	Bongo+Sitatunga
106.9	0.374327842	Bongo+Sitatunga
107	0.678253231	Bongo+Sitatunga
107.1	0.178604525	Bongo+Sitatunga
107.2	0.506864914	Bongo+Sitatunga
107.3	0.341811279	Bongo+Sitatunga
107.4	0.403178502	Bongo+Sitatunga
107.5	0.528933653	Bongo+Sitatunga
107.6	0.451741946	Bongo+Sitatunga
107.7	0.55393267	Bongo+Sitatunga
107.8	0.326245853	Bongo+Sitatunga
107.9	0.525722321	Bongo+Sitatunga
108	0.591112262	Bongo+Sitatunga
108.1	0.178313697	Bongo+Sitatunga
108.2	0.378849123	Bongo+Sitatunga
108.3	0.471183454	Bongo+Sitatunga
108.4	0.427336805	Bongo+Sitatunga
108.5	0.455610696	Bongo+Sitatunga
108.6	0.51856159	Bongo+Sitatunga
108.7	0.398860067	Bongo+Sitatunga
108.8	0.506583861	Bongo+Sitatunga
108.9	0.382590788	Bongo+Sitatunga
109	0.355235817	Bongo+Sitatunga
109.1	0.618584543	Bongo+Sitatunga
109.2	0.066195951	Bongo+Sitatunga
109.3	0.244233483	Bongo+Sitatunga
109.4	0.336146236	Bongo+Sitatunga
109.5	0.447638578	Bongo+Sitatunga
109.6	0.18501008	Bongo+Sitatunga
109.7	0.134115855	Bongo+Sitatunga
109.8	0.456277891	Bongo+Sitatunga
109.9	0.305284217	Bongo+Sitatunga
110	0.391811757	Bongo+Sitatunga
110.1	0.228923204	Bongo+Sitatunga
110.2	0.193225126	Bongo+Sitatunga
110.3	0.369576831	Bongo+Sitatunga
110.4	0.092403006	Bongo+Sitatunga
110.5	0.19371709	Bongo+Sitatunga
110.6	0.301232172	Bongo+Sitatunga
110.7	0.307623063	Bongo+Sitatunga
110.8	0.305643475	Bongo+Sitatunga
110.9	0.440983742	Bongo+Sitatunga
111	0.220053673	Bongo+Sitatunga
111.1	0.452008335	Bongo+Sitatunga
111.2	0.4348348	Bongo+Sitatunga
111.3	0.48491104	Bongo+Sitatunga
111.4	0.258177358	Bongo+Sitatunga
111.5	0.214687035	Bongo+Sitatunga
111.6	0.389196746	Bongo+Sitatunga
111.7	0.55413796	Bongo+Sitatunga
111.8	0.419005429	Bongo+Sitatunga
111.9	0.416263333	Bongo+Sitatunga
112	0.521240143	Bongo+Sitatunga
112.1	0.25219216	Bongo+Sitatunga
112.2	0.158406864	Bongo+Sitatunga
112.3	0.47141074	Bongo+Sitatunga
112.4	0.567826444	Bongo+Sitatunga
112.5	0.27721806	Bongo+Sitatunga
112.6	0.300577197	Bongo+Sitatunga
112.7	0.607459748	Bongo+Sitatunga
112.8	0.312102797	Bongo+Sitatunga
112.9	0.268366126	Bongo+Sitatunga
113	0.231796295	Bongo+Sitatunga
113.1	0.395233267	Bongo+Sitatunga
113.2	0.214185295	Bongo+Sitatunga
113.3	0.246321826	Bongo+Sitatunga
113.4	0.692227654	Bongo+Sitatunga
113.5	0.398012022	Bongo+Sitatunga
113.6	0.575148475	Bongo+Sitatunga
113.7	0.467519995	Bongo+Sitatunga
113.8	0.693552267	Bongo+Sitatunga
113.9	0.544271792	Bongo+Sitatunga
114	0.198737667	Bongo+Sitatunga
114.1	0.625686619	Bongo+Sitatunga
114.2	0.516882606	Bongo+Sitatunga
114.3	0.248655785	Bongo+Sitatunga
114.4	0.256187994	Bongo+Sitatunga
114.5	0.314373213	Bongo+Sitatunga
114.6	0.581681115	Bongo+Sitatunga
114.7	0.273241777	Bongo+Sitatunga
114.8	0.524453919	Bongo+Sitatunga
114.9	0.17252548	Bongo+Sitatunga
115	0.71409599	Bongo+Sitatunga
115.1	0.303654112	Bongo+Sitatunga
115.2	0.208778576	Bongo+Sitatunga
115.3	0.298072163	Bongo+Sitatunga
115.4	0.543670584	Bongo+Sitatunga
115.5	0.526047365	Bongo+Sitatunga
115.6	0.336200002	Bongo+Sitatunga
115.7	0.732369297	Bongo+Sitatunga
115.8	0.551354318	Bongo+Sitatunga
115.9	0.420222509	Bongo+Sitatunga
116	0.308759493	Bongo+Sitatunga
116.1	0.284720943	Bongo+Sitatunga
116.2	0.405759298	Bongo+Sitatunga
116.3	0.376720455	Bongo+Sitatunga
116.4	0.320624801	Bongo+Sitatunga
116.5	0.596474257	Bongo+Sitatunga
116.6	0.356188952	Bongo+Sitatunga
116.7	0.270565668	Bongo+Sitatunga
116.8	0.195873619	Bongo+Sitatunga
116.9	0.160892591	Bongo+Sitatunga
117	0.346207919	Bongo+Sitatunga
117.1	0.701888532	Bongo+Sitatunga
117.2	0.481653274	Bongo+Sitatunga
117.3	0.555396587	Bongo+Sitatunga
117.4	0.489913777	Bongo+Sitatunga
117.5	0.324911464	Bongo+Sitatunga
117.6	0.313380976	Bongo+Sitatunga
117.7	0.272036917	Bongo+Sitatunga
117.8	0.448339988	Bongo+Sitatunga
117.9	0.217841667	Bongo+Sitatunga
118	0.306572171	Bongo+Sitatunga
118.1	0.312031923	Bongo+Sitatunga
118.2	0.232499415	Bongo+Sitatunga
118.3	0.266095709	Bongo+Sitatunga
118.4	0.420857932	Bongo+Sitatunga
118.5	0.253761166	Bongo+Sitatunga
118.6	0.311995264	Bongo+Sitatunga
118.7	0.319070458	Bongo+Sitatunga
118.8	0.596652664	Bongo+Sitatunga
118.9	0.44135522	Bongo+Sitatunga
119	0.376422295	Bongo+Sitatunga
119.1	0.373428474	Bongo+Sitatunga
119.2	0.306396208	Bongo+Sitatunga
119.3	0.115748945	Bongo+Sitatunga
119.4	0.359732658	Bongo+Sitatunga
119.5	0.486658454	Bongo+Sitatunga
119.6	0.147043296	Bongo+Sitatunga
119.7	0.378609617	Bongo+Sitatunga
119.8	0.367145115	Bongo+Sitatunga
119.9	0.245307593	Bongo+Sitatunga
120	0.224825946	Bongo+Sitatunga
120.1	0.730428812	Bongo+Sitatunga
120.2	0.415586363	Bongo+Sitatunga
120.3	0.49570346	Bongo+Sitatunga
120.4	0.50268334	Bongo+Sitatunga
120.5	0.510044474	Bongo+Sitatunga
120.6	0.473153266	Bongo+Sitatunga
120.7	0.885608947	Bongo+Sitatunga
120.8	0.448789672	Bongo+Sitatunga
120.9	0.388825268	Bongo+Sitatunga
121	0.471931298	Bongo+Sitatunga
121.1	0.258759015	Bongo+Sitatunga
121.2	0.393488297	Bongo+Sitatunga
121.3	0.501285409	Bongo+Sitatunga
121.4	0.439277875	Bongo+Sitatunga
121.5	0.176601231	Bongo+Sitatunga
121.6	0.133155388	Bongo+Sitatunga
121.7	0.293301601	Bongo+Sitatunga
121.8	0.431132237	Bongo+Sitatunga
121.9	0.360514718	Bongo+Sitatunga
122	0.282240348	Bongo+Sitatunga
122.1	0.18438981	Bongo+Sitatunga
122.2	0.300103073	Bongo+Sitatunga
122.3	0.211586414	Bongo+Sitatunga
122.4	0.249606476	Bongo+Sitatunga
122.5	0.364090196	Bongo+Sitatunga
122.6	0.459232609	Bongo+Sitatunga
122.7	0.71682831	Bongo+Sitatunga
122.8	0.456815557	Bongo+Sitatunga
122.9	0.526455502	Bongo+Sitatunga
123	0.625263819	Bongo+Sitatunga
123.1	0.42539632	Bongo+Sitatunga
123.2	0.481907443	Bongo+Sitatunga
123.3	0.568559625	Bongo+Sitatunga
123.4	0.280991497	Bongo+Sitatunga
123.5	0.333523893	Bongo+Sitatunga
123.6	0.33925981	Bongo+Sitatunga
123.7	0.258152919	Bongo+Sitatunga
123.8	0.462399949	Bongo+Sitatunga
123.9	0.566646023	Bongo+Sitatunga
124	0.622690354	Bongo+Sitatunga
124.1	0.22806245	Bongo+Sitatunga
124.2	0.411932679	Bongo+Sitatunga
124.3	0.411871581	Bongo+Sitatunga
124.4	0.407594693	Bongo+Sitatunga
124.5	0.400458401	Bongo+Sitatunga
124.6	0.710740467	Bongo+Sitatunga
124.7	0.472314996	Bongo+Sitatunga
124.8	0.295049015	Bongo+Sitatunga
124.9	0.23320278	Bongo+Sitatunga
125	0.427945345	Bongo+Sitatunga
125.1	0.409735581	Bongo+Sitatunga
125.2	0.361722022	Bongo+Sitatunga
125.3	0.417917877	Bongo+Sitatunga
125.4	0.252209267	Bongo+Sitatunga
125.5	0.383629461	Bongo+Sitatunga
125.6	0.580534909	Bongo+Sitatunga
125.7	0.285221949	Bongo+Sitatunga
125.8	0.504640933	Bongo+Sitatunga
125.9	0.742880664	Bongo+Sitatunga
126	0.387402897	Bongo+Sitatunga
126.1	0.495048485	Bongo+Sitatunga
126.2	0.598805772	Bongo+Sitatunga
126.3	0.348004211	Bongo+Sitatunga
126.4	0.165489878	Bongo+Sitatunga
126.5	0.402210703	Bongo+Sitatunga
126.6	0.287287075	Bongo+Sitatunga
126.7	0.677158347	Bongo+Sitatunga
126.8	0.388138522	Bongo+Sitatunga
126.9	0.437911715	Bongo+Sitatunga
127	0.381403035	Bongo+Sitatunga
127.1	0.310819731	Bongo+Sitatunga
127.2	0.251417432	Bongo+Sitatunga
127.3	0.331712937	Bongo+Sitatunga
127.4	0.304091576	Bongo+Sitatunga
127.5	0.155698006	Bongo+Sitatunga
127.6	0.582995952	Bongo+Sitatunga
127.7	0.422106783	Bongo+Sitatunga
127.8	0.313478733	Bongo+Sitatunga
127.9	0.302124208	Bongo+Sitatunga
128	0.171750752	Bongo+Sitatunga
128.1	0.388338925	Bongo+Sitatunga
128.2	0.158358963	Bongo+Sitatunga
128.3	0.395548535	Bongo+Sitatunga
128.4	0.301906698	Bongo+Sitatunga
128.5	0.423397181	Bongo+Sitatunga
128.6	0.70197407	Bongo+Sitatunga
128.7	0.191115032	Bongo+Sitatunga
128.8	0.441726698	Bongo+Sitatunga
128.9	0.354930325	Bongo+Sitatunga
129	0.453462477	Bongo+Sitatunga
129.1	0.491287268	Bongo+Sitatunga
129.2	0.504919541	Bongo+Sitatunga
129.3	0.444969801	Bongo+Sitatunga
129.4	0.309355814	Bongo+Sitatunga
129.5	0.495375973	Bongo+Sitatunga
129.6	0.231730064	Bongo+Sitatunga
129.7	0.182024569	Bongo+Sitatunga
129.8	0.327831967	Bongo+Sitatunga
129.9	0.594343145	Bongo+Sitatunga
130	0.472468964	Bongo+Sitatunga
130.1	0.361528951	Bongo+Sitatunga
130.2	0.339469988	Bongo+Sitatunga
130.3	0.109388358	Bongo+Sitatunga
130.4	0.196567208	Bongo+Sitatunga
130.5	0.314920655	Bongo+Sitatunga
130.6	0.567266783	Bongo+Sitatunga
130.7	0.134349006	Bongo+Sitatunga
130.8	0.37759294	Bongo+Sitatunga
130.9	0.352166234	Bongo+Sitatunga
131	0.11047371	Bongo+Sitatunga
131.1	0.494525483	Bongo+Sitatunga
131.2	0.655092053	Bongo+Sitatunga
131.3	0.237591355	Bongo+Sitatunga
131.4	0.314783795	Bongo+Sitatunga
131.5	0.380513443	Bongo+Sitatunga
131.6	0.436115422	Bongo+Sitatunga
131.7	0.306396208	Bongo+Sitatunga
131.8	0.654312437	Bongo+Sitatunga
131.9	0.376666688	Bongo+Sitatunga
132	0.243985668	Bongo+Sitatunga
132.1	0.360878864	Bongo+Sitatunga
132.2	0.137352358	Bongo+Sitatunga
132.3	0.360785995	Bongo+Sitatunga
132.4	0.158460142	Bongo+Sitatunga
132.5	0.248289194	Bongo+Sitatunga
132.6	0.180219967	Bongo+Sitatunga
132.7	0.265577595	Bongo+Sitatunga
132.8	0.52084667	Bongo+Sitatunga
132.9	0.228260898	Bongo+Sitatunga
133	0.14887356	Bongo+Sitatunga
133.1	0.241706943	Bongo+Sitatunga
133.2	0.347244147	Bongo+Sitatunga
133.3	0.228779745	Bongo+Sitatunga
133.4	0.21349415	Bongo+Sitatunga
133.5	0.158895406	Bongo+Sitatunga
133.6	0.348207058	Bongo+Sitatunga
133.7	0.363342351	Bongo+Sitatunga
133.8	0.31183152	Bongo+Sitatunga
133.9	0.551068377	Bongo+Sitatunga
134	0.461654549	Bongo+Sitatunga
134.1	0.493298627	Bongo+Sitatunga
134.2	0.291664164	Bongo+Sitatunga
134.3	0.399625019	Bongo+Sitatunga
134.4	0.290539953	Bongo+Sitatunga
134.5	0.588245526	Bongo+Sitatunga
134.6	0.780558819	Bongo+Sitatunga
134.7	0.64396237	Bongo+Sitatunga
134.8	0.357462242	Bongo+Sitatunga
134.9	0.385408646	Bongo+Sitatunga
135	0.361230791	Bongo+Sitatunga
135.1	0.589494377	Bongo+Sitatunga
135.2	0.485683324	Bongo+Sitatunga
135.3	0.322391766	Bongo+Sitatunga
135.4	0.39511107	Bongo+Sitatunga
135.5	0.479666355	Bongo+Sitatunga
135.6	0.312391182	Bongo+Sitatunga
135.7	0.336578812	Bongo+Sitatunga
135.8	0.480643929	Bongo+Sitatunga
135.9	0.39140362	Bongo+Sitatunga
136	0.616480314	Bongo+Sitatunga
136.1	0.484422253	Bongo+Sitatunga
136.2	0.455654687	Bongo+Sitatunga
136.3	0.46000978	Bongo+Sitatunga
136.4	0.280832641	Bongo+Sitatunga
136.5	0.341825942	Bongo+Sitatunga
136.6	0.406519362	Bongo+Sitatunga
136.7	0.411732276	Bongo+Sitatunga
136.8	0.226475603	Bongo+Sitatunga
136.9	0.707228531	Bongo+Sitatunga
137	0.487924413	Bongo+Sitatunga
137.1	0.503719569	Bongo+Sitatunga
137.2	0.391337634	Bongo+Sitatunga
137.3	0.447406404	Bongo+Sitatunga
137.4	0.477014684	Bongo+Sitatunga
137.5	0.4999388	Bongo+Sitatunga
137.6	0.469348058	Bongo+Sitatunga
137.7	0.305687466	Bongo+Sitatunga
137.8	0.228913429	Bongo+Sitatunga
137.9	0.293912584	Bongo+Sitatunga
138	0.163391515	Bongo+Sitatunga
138.1	0.291871898	Bongo+Sitatunga
138.2	0.190469344	Bongo+Sitatunga
138.3	0.397635656	Bongo+Sitatunga
138.4	0.407396735	Bongo+Sitatunga
138.5	0.215263315	Bongo+Sitatunga
138.6	0.251774247	Bongo+Sitatunga
138.7	0.294352493	Bongo+Sitatunga
138.8	0.451206724	Bongo+Sitatunga
138.9	0.572846288	Bongo+Sitatunga
139	0.459269268	Bongo+Sitatunga
139.1	0.541121559	Bongo+Sitatunga
139.2	0.328565148	Bongo+Sitatunga
139.3	0.335117339	Bongo+Sitatunga
139.4	0.143532827	Bongo+Sitatunga
139.5	0.389492462	Bongo+Sitatunga
139.6	0.112249718	Bongo+Sitatunga
139.7	0.315045296	Bongo+Sitatunga
139.8	0.479925412	Bongo+Sitatunga
139.9	0.352041593	Bongo+Sitatunga
140	0.111130396	Bongo+Sitatunga
140.1	0.287770974	Bongo+Sitatunga
140.2	0.459846037	Bongo+Sitatunga
140.3	0.323471986	Bongo+Sitatunga
140.4	0.433365994	Bongo+Sitatunga
140.5	0.287702544	Bongo+Sitatunga
140.6	0.397471912	Bongo+Sitatunga
140.7	0.35541178	Bongo+Sitatunga
140.8	0.496077382	Bongo+Sitatunga
140.9	0.303729874	Bongo+Sitatunga
141	0.543695024	Bongo+Sitatunga
141.1	0.545075847	Bongo+Sitatunga
141.2	0.600108389	Bongo+Sitatunga
141.3	0.286431698	Bongo+Sitatunga
141.4	0.358268741	Bongo+Sitatunga
141.5	0.123686115	Bongo+Sitatunga
141.6	0.360883752	Bongo+Sitatunga
141.7	0.314263236	Bongo+Sitatunga
141.8	0.228466433	Bongo+Sitatunga
141.9	0.310135429	Bongo+Sitatunga
142	0.493538133	Bongo+Sitatunga
142.1	0.386185817	Bongo+Sitatunga
142.2	0.213732434	Bongo+Sitatunga
142.3	0.343008807	Bongo+Sitatunga
142.4	0.336639911	Bongo+Sitatunga
142.5	0.278615991	Bongo+Sitatunga
142.6	0.237105501	Bongo+Sitatunga
142.7	0.435027871	Bongo+Sitatunga
142.8	0.386894559	Bongo+Sitatunga
142.9	0.77185352	Bongo+Sitatunga
143	0.32931788	Bongo+Sitatunga
143.1	0.243853207	Bongo+Sitatunga
143.2	0.28922756	Bongo+Sitatunga
143.3	0.256009587	Bongo+Sitatunga
143.4	0.032454487	Bongo+Sitatunga
143.5	0.154771265	Bongo+Sitatunga
